"Participant","RT","ISI","Response_Type","Trial_Score","Total_Score","Threshold","Valid_Trial","Valid_Trial_Count","Stimulus_Size","Stimulus_X","Stimulus_Y","Stimulus_Orientation"
"S049",0.286634155654907,3.27976584434509,"fast",171,2645,0.313745682144165,TRUE,23,0.443523645401001,767.277465820312,-306.977600097656,0.573576211929321
"S049",0.349631706237793,2.61636829376221,"slow",0,0,0.308759658241272,TRUE,24,0.416677325963974,782.688720703125,113.408134460449,-0.42261791229248
"S049",0.343803545379639,2.67259645462036,"slow",0,0,0.313745682144165,TRUE,25,0.419404447078705,559.418395996094,-400.181488037109,0.275637000799179
"S049",0.637777431488037,2.24522256851196,"missed",0,0,0.318731706047058,FALSE,25,0.374461948871613,572.564880371094,78.96630859375,0.594822525978088
"S049",0.641825646591187,3.87487435340881,"missed",0,0,0.32002300491333,FALSE,25,0.375666946172714,-478.719757080078,-41.9628067016602,-0.814055025577545
"S049",0.310161656134033,1.55593824386597,"fast",167,167,0.321314303779602,TRUE,26,0.602723658084869,579.653564453125,-168.28938293457,-0.9508296251297
"S049",0.266957736914062,3.76634216308594,"fast",176,343,0.32002300491333,TRUE,27,0.309565544128418,-290.597076416016,-252.964630126953,-0.113931924104691
"S049",0.319595646858215,1.13040435314178,"slow",0,343,0.318731706047058,TRUE,28,0.536437749862671,-467.879333496094,-366.24853515625,0.98493492603302
"S049",0.262807654135132,3.52079224586487,"fast",176,519,0.319163676452637,TRUE,29,0.394996076822281,-713.895812988281,131.756927490234,-0.077727846801281
"S049",0.251863119451904,2.2978367805481,"fast",179,698,0.318731706047058,TRUE,30,0.636890232563019,730.98193359375,-352.711944580078,-0.258110463619232
"S049",0.289908266067505,2.5600917339325,"fast",170,868,0.314446681090546,TRUE,31,0.662757575511932,-556.327453613281,-263.775329589844,-0.930686175823212
"S049",0.254246641104126,1.47905325889587,"fast",177,1045,0.310161656134033,TRUE,32,0.467594981193542,743.067626953125,112.071243286133,-0.930686175823212
"S049",0.274119064657592,3.57558083534241,"fast",173,1218,0.309460657187652,TRUE,33,0.313807427883148,-734.525756835938,146.721542358398,-0.0443521440029144
"S049",0.323031747381592,3.47686815261841,"slow",0,1218,0.308759658241272,TRUE,34,0.662787139415741,372.282745361328,-202.809631347656,0.923598647117615
"S049",0.278615907287597,2.0549840927124,"fast",172,1390,0.309460657187652,TRUE,35,0.63573545217514,622.1484375,-225.559722900391,0.9565190076828
"S049",0.301099014282226,2.89890098571777,"fast",167,1557,0.308759658241272,TRUE,36,0.527071595191956,406.300567626953,-169.498321533203,0.910265147686005
"S049",0.434752071325684,1.24804782867432,"slow",0,1557,0.307989077472687,TRUE,37,0.556245625019073,354.322143554688,35.5340957641602,0.616239309310913
"S049",0.234268539755249,3.29893136024475,"fast",181,1738,0.308759658241272,TRUE,38,0.481018662452698,-404.280090332031,-220.086959838867,-0.9999680519104
"S049",0.29583188852539,3.08736801147461,"fast",168,1906,0.307989077472687,TRUE,39,0.324426472187042,757.950073242188,-346.029815673828,0.948090672492981
"S049",0.305872624723816,1.17732727527618,"fast",166,2072,0.307218496704102,TRUE,40,0.51686304807663,-710.797607421875,-304.823974609375,0.970472931861877
"S049",0.255632234899902,2.2605676651001,"fast",177,2249,0.306545560713959,TRUE,41,0.355002701282501,-837.090393066406,-251.6259765625,0.500635147094727
"S049",-1.49327661437988,2.17657661437988,"early",-100,2149,0.305872624723816,FALSE,41,0,0,0,0
"S049",0.361134162902832,1.05486583709717,"slow",0,2149,0.305872624723816,TRUE,42,0.662962138652802,-757.892883300781,-97.8161773681641,-0.608179330825806
"S049",0.298398455865478,3.70100164413452,"fast",167,2316,0.306545560713959,TRUE,43,0.30652904510498,-857.464599609375,-72.980339050293,-0.808585643768311
"S049",0.275440612792969,1.69055938720703,"fast",172,2488,0.305872624723816,TRUE,44,0.635789453983307,570.590393066406,-274.328460693359,-0.993654608726501
"S049",0.301547560119629,1.81535243988037,"fast",166,2654,0.303485819503021,TRUE,45,0.487592875957489,383.626251220703,87.5137786865234,-0.824541449546814
"S049",0.28459678712616,1.29870331287384,"fast",170,2824,0.301547560119629,TRUE,46,0.536489903926849,504.533508300781,39.876335144043,0.155709892511368
"S049",0.273106150054932,1.42629384994507,"fast",172,2996,0.301323287200927,TRUE,47,0.355899631977081,-336.040374755859,-346.795593261719,0.842997074127197
"S049",0.288513711929321,1.77798628807068,"fast",169,3165,0.301099014282226,TRUE,48,0.62530916929245,-679.402465820312,-322.823120117188,0.131253361701965
"S049",0.309518072836304,1.2230818271637,"slow",0,0,0.300009163161468,TRUE,49,0.302827060222626,-380.772521972656,70.0430450439453,-0.983388364315033
"S049",0.413502359771728,3.86939764022827,"slow",0,0,0.301099014282226,TRUE,50,0.66152685880661,-463.629730224609,-204.749862670898,-0.0791904032230377
"S049",0.262982932608032,3.05341696739197,"fast",175,175,0.301323287200927,TRUE,51,0.49349570274353,409.804504394531,35.2193298339844,0.97011798620224
"S049",0.304202893829346,1.67939710617065,"slow",0,175,0.301099014282226,TRUE,52,0.312983632087708,660.576232910156,-246.326309204102,0.99134886264801
"S049",0.334392245809936,1.29900765419006,"slow",0,175,0.301323287200927,TRUE,53,0.500277876853943,402.738800048828,39.2297668457031,-0.190088897943497
"S049",0.326672064399719,1.18992793560028,"slow",0,175,0.301547560119629,TRUE,54,0.62239408493042,458.949066162109,-40.1589813232422,-0.266531497240067
"S049",0.318530672399902,3.2146692276001,"slow",0,175,0.302875226974487,TRUE,55,0.441524118185043,-465.707092285156,-293.886749267578,-0.391406118869781
"S049",0.300692735345459,2.98260736465454,"fast",167,342,0.304202893829346,TRUE,56,0.429266065359116,-536.717834472656,-380.608306884766,0.439030289649963
"S049",0.265856149728394,3.56734395027161,"fast",174,516,0.302875226974487,TRUE,57,0.64192920923233,647.722900390625,-309.709930419922,-0.357683062553406
"S049",0.342436257362366,1.02356374263763,"slow",0,516,0.301547560119629,TRUE,58,0.484176635742188,758.70458984375,-52.9196548461914,-0.737772822380066
"S049",0.361788277053833,3.28761172294617,"slow",0,516,0.302875226974487,TRUE,59,0.369908094406128,-682.943603515625,157.049026489258,0.349520087242126
"S049",0.296684099142456,2.33661580085754,"fast",168,684,0.304202893829346,TRUE,60,0.660817325115204,-635.394470214844,-220.105484008789,0.978299915790558
"S049",0.349541715621948,2.96695828437805,"slow",0,684,0.302875226974487,TRUE,61,0.388185113668442,-382.682891845703,-87.2970199584961,-0.736781477928162
"S049",0.239024654443359,3.94467544555664,"fast",180,864,0.304202893829346,TRUE,62,0.648362576961517,-638.928405761719,-217.220947265625,0.172925561666489
"S049",0.296998204858398,2.7528018951416,"fast",167,1031,0.302875226974487,TRUE,63,0.591120064258575,694.843872070312,-274.416351318359,0.755190789699554
"S049",0.31066241645813,2.60583758354187,"slow",0,1031,0.301547560119629,TRUE,64,0.512913584709167,405.803497314453,-9.74015045166016,-0.628749966621399
"S049",0.359862628555298,1.8732373714447,"slow",0,1031,0.302875226974487,TRUE,65,0.679273188114166,491.50146484375,-284.5712890625,-0.567010879516602
"S049",0.230279956491089,3.40302014350891,"fast",182,1213,0.304202893829346,TRUE,66,0.580279111862183,-475.896636962891,-174.451599121094,0.608179092407227
"S049",0.316101195962524,2.38419890403748,"slow",0,1213,0.302875226974487,TRUE,67,0.603826940059662,780.774963378906,-145.77473449707,0.995466291904449
